id,firstname,lastname,fullname,image_path,dateofbirth,gender,battingstyle,bowlingstyle,position,updated_at,continent_id,continent_name,country_id,country_name,country_image_path
23760,Kazi,Saifi,Kazi Saifi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:20:32.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23763,Mirza Danish,Alam,Mirza Danish Alam,https://cdn.sportmonks.com/images/cricket/players/19/23763.png,07-05-1992,m,,,Batsman,2021-09-18T11:13:21.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23766,Naved,Ahmed,Naved Ahmed,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:20:52.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23769,Pankaj,Shaw,Pankaj Shaw,https://cdn.sportmonks.com/images/cricket/players/25/23769.png,01-01-2001,m,,,Batsman,2020-11-26T07:50:53.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23772,Purab,Joshi,Purab Joshi,https://cdn.sportmonks.com/images/cricket/players/28/23772.png,01-01-2001,m,,,Batsman,2020-11-26T07:50:33.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23775,Sudip,Gharami,Sudip Gharami,https://cdn.sportmonks.com/images/cricket/players/31/23775.png,01-01-2001,m,,,Batsman,2020-11-26T07:50:09.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23778,Writam,Porel,Writam Porel,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:21:29.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23781,Ananta,Saha,Ananta Saha,https://cdn.sportmonks.com/images/cricket/players/5/23781.png,01-01-2001,m,,,Bowler,2020-11-26T07:52:32.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23784,Anirban,Gupta,Anirban Gupta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:23:04.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23787,Aritra,Chatterjee,Aritra Chatterjee,https://cdn.sportmonks.com/images/cricket/players/11/23787.png,25-12-1986,m,,,Bowler,2021-09-18T11:20:30.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23790,Golam,Mustafa,Golam Mustafa,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:23:20.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23793,Siddharth,Singh,Siddharth Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-12-2003,m,,,Bowler,2021-09-18T11:05:28.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23796,Ayan,Bhattacharjee,Ayan Bhattacharjee,https://cdn.sportmonks.com/images/cricket/players/20/23796.png,17-07-1991,m,,,Allrounder,2021-09-18T11:16:01.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23799,Azaz,Ansari,Azaz Ansari,https://cdn.sportmonks.com/images/cricket/players/23/23799.png,15-01-1989,m,,,Allrounder,2021-09-18T05:29:48.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23802,Donil,Dutta,Donil Dutta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Allrounder,2020-11-23T16:24:48.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23805,MD,Kaif,MD Kaif,https://cdn.sportmonks.com/images/cricket/players/29/23805.png,10-12-1996,m,,,Bowler,2021-09-18T05:42:31.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23808,Gitimoy,Basu,Gitimoy Basu,https://cdn.sportmonks.com/images/cricket/players/0/23808.png,05-03-1985,m,,,Wicketkeeper,2021-09-18T05:40:58.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23811,Jayojit,Basu,Jayojit Basu,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:26:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23814,Pritan,Dutta,Pritan Dutta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:26:19.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23817,Priyank,Bengani,Priyank Bengani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:26:30.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23820,Shubrajit,Das,Shubrajit Das,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:26:38.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23823,Sudip,Chatterjee,Sudip Chatterjee,https://cdn.sportmonks.com/images/cricket/placeholder.png,11-11-1991,m,left-hand-bat,legbreak-googly,Batsman,2021-09-18T10:42:09.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23826,Toufik,Mondal,Toufik Mondal,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:26:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23829,Amit,Banerjee,Amit Banerjee,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:27:54.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23832,Amit,Kuila,Amit Kuila,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:28:04.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23835,Debtanu,Baidya,Debtanu Baidya,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-01-2000,m,,,Bowler,2021-09-18T05:30:15.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23838,Mithlesh,Das,Mithlesh Das,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:28:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23841,Pradipta,Pramanik,Pradipta Pramanik,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-10-1998,m,,,Allrounder,2021-09-18T05:39:13.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23844,Prakash,Roy,Prakash Roy,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:28:45.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23847,Pritam,Chakraborty,Pritam Chakraborty,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:28:55.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23850,Sourav,Mondal,Sourav Mondal,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-11-1984,m,,,Bowler,2021-09-18T11:06:13.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23853,Aamir,Gani,Aamir Gani,https://cdn.sportmonks.com/images/cricket/placeholder.png,27-08-1996,m,right-hand-bat,right-arm-offbreak,Allrounder,2021-09-18T13:00:03.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23856,Satyaki,Dutta,Satyaki Dutta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Allrounder,2020-11-23T16:30:27.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23859,Subham,Chatterjee,Subham Chatterjee,https://cdn.sportmonks.com/images/cricket/placeholder.png,23-12-1995,m,,,Batsman,2021-09-18T11:13:46.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23862,Subham,Sarkar,Subham Sarkar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Allrounder,2020-11-23T16:30:47.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23865,Abhishek,Bose,Abhishek Bose,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Wicketkeeper,2020-11-23T16:31:32.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23868,Kaif,Ahmed,Kaif Ahmed,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-05-1997,m,right-hand-bat,right-arm-fast-medium,Batsman,2021-09-18T10:34:58.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23871,Koushik,Ghosh,Koushik Ghosh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:32:24.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23874,Samik,Karmankar,Samik Karmankar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:32:35.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23877,Sayak,Basu,Sayak Basu,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:32:43.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23880,Tarun,Godara,Tarun Godara,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:32:53.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23883,Debopratim,Haldar,Debopratim Haldar,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:34:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23886,Nilkantha,Das,Nilkantha Das,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:34:22.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23889,Ramesh,Prasad,Ramesh Prasad,https://cdn.sportmonks.com/images/cricket/placeholder.png,30-01-1994,m,,,Batsman,2021-09-18T05:55:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23892,Roshan,Singh,Roshan Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,05-03-1999,m,,,Bowler,2021-09-18T11:23:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23895,Sumit,Mahanta,Sumit Mahanta,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:34:55.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23901,Suraj,Singh,Suraj Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2020-11-23T16:35:26.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23904,Gaurav,Chauhan,Gaurav Chauhan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2020-11-23T16:36:29.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23907,Prayash,Roy,Prayash Roy,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2020-11-23T16:36:54.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23910,Abhishek,Porel,Abhishek Porel,https://cdn.sportmonks.com/images/cricket/players/6/23910.png,17-10-2002,m,,,Wicketkeeper,2023-05-02T14:18:07.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23913,Shakir,Gandhi,Shakir Gandhi,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-10-1999,m,,,Wicketkeeper,2021-09-18T11:19:58.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23916,Sourav,Chanda,Sourav Chanda,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Wicketkeeper,2020-11-23T16:39:11.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23919,Abhijit,Bhagat,Abhijit Bhagat,https://cdn.sportmonks.com/images/cricket/players/15/23919.png,01-01-2001,m,,,Batsman,2020-11-26T07:55:29.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23922,Abhijit,Mal,Abhijit Mal,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:41:13.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23925,Abhimanyu,Easwaran,Abhimanyu Easwaran,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-09-1995,m,,,Bowler,2021-09-18T05:36:34.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23928,Abhishek,Raman,Abhishek Raman,https://cdn.sportmonks.com/images/cricket/placeholder.png,06-09-1993,m,,,Batsman,2021-09-18T11:11:49.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23931,Arindam,Ghosh,Arindam Ghosh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Batsman,2020-11-23T16:41:56.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23934,Ranjot Singh,Khaira,Ranjot Singh Khaira,https://cdn.sportmonks.com/images/cricket/players/30/23934.png,14-10-1998,m,,,Wicketkeeper,2021-09-18T05:52:30.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23937,Akash,Pandey,Akash Pandey,https://cdn.sportmonks.com/images/cricket/players/1/23937.png,01-01-2001,m,,,Bowler,2020-11-26T07:54:23.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23940,Durgesh,Dubey,Durgesh Dubey,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-01-1998,m,,,Bowler,2021-09-18T11:02:54.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23943,Mukesh,Kumar,Mukesh Kumar,https://cdn.sportmonks.com/images/cricket/players/7/23943.png,12-10-1993,m,,,Bowler,2021-09-18T11:03:50.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23946,Raju,Halder,Raju Halder,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:43:57.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23949,Sujit Kumar,Yadav,Sujit Kumar Yadav,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Bowler,2020-11-23T16:44:07.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23952,Arnab,Nandi,Arnab Nandi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Allrounder,2020-11-23T16:44:58.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23955,Boddupalli,Amit,Boddupalli Amit,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Allrounder,2020-11-23T16:45:07.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23958,Dipanjay,Mukherjee,Dipanjay Mukherjee,https://cdn.sportmonks.com/images/cricket/players/22/23958.png,01-01-2001,m,,,Allrounder,2020-11-26T07:55:07.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23961,Anubhav,Ahuja,Anubhav Ahuja,https://cdn.sportmonks.com/images/cricket/players/25/23961.png,01-01-2001,m,,,Wicketkeeper,2020-11-26T07:54:08.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23964,Rahul,Sethi,Rahul Sethi,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,,,Wicketkeeper,2020-11-23T16:46:33.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23967,Gaurav,Maithani,Gaurav Maithani,https://cdn.sportmonks.com/images/cricket/placeholder.png,25-10-1991,m,right-hand-bat,,Wicketkeeper,2022-10-24T06:13:22.000000Z,1,Europe,2756,Malta,https://cdn.sportmonks.com/images/countries/png/short/mt.png
23970,Sebastianpillai,Vijeyaraj,Sebastianpillai Vijeyaraj,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2020-11-24T08:55:59.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
23973,Kevin,Koththigoda,Kevin Koththigoda,https://cdn.sportmonks.com/images/cricket/placeholder.png,04-10-1998,m,left-hand-bat,legbreak,Allrounder,2020-11-24T08:57:25.000000Z,2,Asia,38404,Sri Lanka,https://cdn.sportmonks.com/images/countries/png/short/lk.png
23976,Deepak,Singh,Deepak Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,09-09-1988,m,right-hand-bat,right-arm-fast,Allrounder,2022-10-24T06:11:52.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23979,Shiv,Singh,Shiv Singh,https://cdn.sportmonks.com/images/cricket/placeholder.png,22-12-1984,m,right-hand-bat,left-arm-fast-medium,Bowler,2022-10-24T06:19:21.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23982,Sunil,kumar Dalal,Sunil kumar Dalal,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2020-11-27T13:45:54.000000Z,2,Asia,153732,India,https://cdn.sportmonks.com/images/countries/png/short/in.png
23985,Liam,Dudding,Liam Dudding,https://cdn.sportmonks.com/images/cricket/placeholder.png,13-06-1994,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-11-28T20:16:00.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
23988,Bradley,Rodden,Bradley Rodden,https://cdn.sportmonks.com/images/cricket/placeholder.png,29-01-1989,m,right-hand-bat,right-arm-fast-medium,Allrounder,2020-11-28T20:21:16.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
23991,Jarrod,McKay,Jarrod McKay,https://cdn.sportmonks.com/images/cricket/placeholder.png,20-06-2000,m,right-hand-bat,right-arm-fast-medium,Bowler,2020-11-28T20:26:22.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
23994,FL,Walker,FL Walker,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2001,m,right-hand-bat,,Bowler,2020-12-01T06:18:36.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
23997,Matthew,Hay,Matthew Hay,https://cdn.sportmonks.com/images/cricket/placeholder.png,16-10-1997,m,left-hand-bat,right-arm-offbreak,Allrounder,2020-12-01T06:46:53.000000Z,4,Oceania,2817,New Zealand,https://cdn.sportmonks.com/images/countries/png/short/nz.png
24000,Muhammad,Hassan,Muhammad Hassan,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2020-12-05T11:22:35.000000Z,2,Asia,2802,United Arab Emirates,https://cdn.sportmonks.com/images/countries/png/short/ae.png
24003,Shahrukh,Sheikh,Shahrukh Sheikh,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Bowler,2020-12-05T11:23:15.000000Z,2,Asia,2802,United Arab Emirates,https://cdn.sportmonks.com/images/countries/png/short/ae.png
24006,Nilansh,Keswani,Nilansh Keswani,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,,,Allrounder,2020-12-05T11:24:06.000000Z,2,Asia,2802,United Arab Emirates,https://cdn.sportmonks.com/images/countries/png/short/ae.png
24009,Punya,Mehra,Punya Mehra,https://cdn.sportmonks.com/images/cricket/placeholder.png,08-09-2002,m,right-hand-bat,right-arm-offbreak,Batsman,2022-01-13T11:52:52.000000Z,2,Asia,2802,United Arab Emirates,https://cdn.sportmonks.com/images/countries/png/short/ae.png
24012,Ronak,Panoly,Ronak Panoly,https://cdn.sportmonks.com/images/cricket/placeholder.png,01-01-2000,m,right-hand-bat,slow-left-arm-orthodox,Allrounder,2022-01-04T15:18:27.000000Z,2,Asia,2802,United Arab Emirates,https://cdn.sportmonks.com/images/countries/png/short/ae.png
